(F18.2,1X,F18.2,1X,F10.0)
         420925.16         9572525.00      1440.
         420900.00         9572517.00      1440.
         420875.00         9572508.00      1440.
         420855.38         9572500.00      1440.
         426913.34         9579200.00      1440.
         426907.78         9579208.00      1440.
         426900.00         9579221.00      1440.
         426895.38         9579230.00      1440.
         426889.56         9579240.00      1440.
         426884.91         9579250.00      1440.
         426881.19         9579256.00      1440.
         426873.59         9579274.00      1440.
         426871.62         9579278.00      1440.
         426865.44         9579290.00      1440.
         426861.97         9579300.00      1440.
         426857.81         9579308.00      1440.
         426852.50         9579322.00      1440.
         426850.00         9579328.00      1440.
         426843.00         9579343.00      1440.
         426840.53         9579350.00      1440.
         426835.66         9579361.00      1440.
         426834.09         9579366.00      1440.
         426830.75         9579375.00      1440.
         426828.94         9579379.00      1440.
         426822.19         9579400.00      1440.
         426820.66         9579404.00      1440.
         426816.06         9579416.00      1440.
         426813.25         9579425.00      1440.
         426809.28         9579434.00      1440.
         426805.53         9579444.00      1440.
         426802.19         9579452.00      1440.
         426800.00         9579457.00      1440.
         426793.16         9579468.00      1440.
         426789.28         9579475.00      1440.
         426783.28         9579483.00      1440.
         426775.00         9579495.00      1440.
         426771.31         9579500.00      1440.
         426760.78         9579511.00      1440.
         426750.00         9579522.00      1440.
         426736.91         9579537.00      1440.
         426725.00         9579551.00      1440.
         426681.44         9578984.00      1440.
         426687.69         9578975.00      1440.
         426692.31         9578967.00      1440.
         426704.44         9578946.00      1440.
         426710.06         9578935.00      1440.
         426716.41         9578925.00      1440.
         426720.03         9578920.00      1440.
         426725.00         9578914.00      1440.
         426730.72         9578906.00      1440.
         426734.72         9578900.00      1440.
         426741.19         9578891.00      1440.
         426750.00         9578880.00      1440.
         426753.50         9578875.00      1440.
         426764.81         9578865.00      1440.
         426775.00         9578857.00      1440.
         426779.72         9578855.00      1440.
         426791.22         9578850.00      1440.
         426801.66         9578848.00      1440.
         426825.72         9578849.00      1440.
         426830.06         9578850.00      1440.
         426845.97         9578854.00      1440.
         426850.00         9578855.00      1440.
         426856.41         9578856.00      1440.
         426865.41         9578860.00      1440.
         426875.00         9578862.00      1440.
         426884.34         9578866.00      1440.
         426893.25         9578868.00      1440.
         426910.34         9578875.00      1440.
         426920.06         9578880.00      1440.
         426925.00         9578882.00      1440.
         426938.72         9578889.00      1440.
         426950.00         9578894.00      1440.
         426953.88         9578896.00      1440.
         426961.09         9578900.00      1440.
         426968.84         9578906.00      1440.
         426975.00         9578910.00      1440.
         426983.00         9578917.00      1440.
         426993.97         9578925.00      1440.
         426996.97         9578928.00      1440.
         427000.00         9578931.00      1440.
         427009.31         9578941.00      1440.
         427019.31         9578950.00      1440.
         427021.69         9578953.00      1440.
         427025.00         9578957.00      1440.
         427032.50         9578968.00      1440.
         427038.75         9578975.00      1440.
         427042.91         9578982.00      1440.
         427050.00         9578992.00      1440.
         427054.94         9579000.00      1440.
         427059.47         9579009.00      1440.
         427061.34         9579014.00      1440.
         427067.62         9579025.00      1440.
         427069.75         9579030.00      1440.
         427075.00         9579040.00      1440.
         427079.34         9579050.00      1440.
         427081.97         9579057.00      1440.
         427084.88         9579065.00      1440.
         427088.88         9579075.00      1440.
         427091.53         9579083.00      1440.
         427095.78         9579096.00      1440.
         427100.00         9579109.00      1440.
         427103.62         9579125.00      1440.
         427104.19         9579129.00      1440.
         427106.34         9579144.00      1440.
         427107.19         9579150.00      1440.
         427107.50         9579158.00      1440.
         427108.12         9579167.00      1440.
         427108.47         9579175.00      1440.
         427107.84         9579183.00      1440.
         427107.25         9579193.00      1440.
         427106.72         9579200.00      1440.
         427105.38         9579205.00      1440.
         427100.00         9579226.00      1440.
         427092.75         9579243.00      1440.
         427090.16         9579250.00      1440.
         427085.38         9579260.00      1440.
         427082.44         9579268.00      1440.
         427077.88         9579278.00      1440.
         427070.50         9579296.00      1440.
         427069.00         9579300.00      1440.
         427065.72         9579309.00      1440.
         427063.84         9579314.00      1440.
         427060.56         9579325.00      1440.
         426293.16         9578327.00      1440.
         426300.00         9578342.00      1440.
         426305.12         9578350.00      1440.
         426313.59         9578361.00      1440.
         426343.34         9578400.00      1440.
         426345.69         9578404.00      1440.
         426350.00         9578411.00      1440.
         426355.62         9578419.00      1440.
         426360.03         9578425.00      1440.
         426365.56         9578434.00      1440.
         426376.03         9578449.00      1440.
         426378.22         9578453.00      1440.
         426383.53         9578466.00      1440.
         426387.97         9578475.00      1440.
         426390.56         9578484.00      1440.
         426394.22         9578494.00      1440.
         426396.28         9578504.00      1440.
         426398.34         9578527.00      1440.
         426396.62         9578550.00      1440.
         426396.03         9578554.00      1440.
         426394.78         9578570.00      1440.
         426393.84         9578575.00      1440.
         426391.44         9578584.00      1440.
         426390.16         9578590.00      1440.
         426386.62         9578600.00      1440.
         426382.59         9578608.00      1440.
         426371.50         9578622.00      1440.
         426358.62         9578634.00      1440.
         426350.00         9578640.00      1440.
         426345.88         9578646.00      1440.
         426342.78         9578650.00      1440.
         426335.59         9578661.00      1440.
         426325.00         9578671.00      1440.
         426322.25         9578675.00      1440.
         425975.00         9578566.00      1440.
         425950.00         9578560.00      1440.
         425941.31         9578559.00      1440.
         425931.00         9578556.00      1440.
         425925.00         9578555.00      1440.
         425921.03         9578554.00      1440.
         425903.59         9578550.00      1440.
         425900.00         9578543.00      1440.
         425897.56         9578548.00      1440.
         425887.22         9578550.00      1440.
         425875.69         9578551.00      1440.
         425868.28         9578550.00      1440.
         425852.97         9578547.00      1440.
         425838.09         9578537.00      1440.
         425825.00         9578528.00      1440.
         425821.59         9578525.00      1440.
         425810.91         9578514.00      1440.
         425800.00         9578505.00      1440.
         425786.34         9578489.00      1440.
         425775.00         9578476.00      1440.
         425763.16         9578462.00      1440.
         425752.69         9578450.00      1440.
         425750.00         9578447.00      1440.
         425740.00         9578435.00      1440.
         425731.31         9578425.00      1440.
         425728.28         9578422.00      1440.
         425725.00         9578418.00      1440.
         425716.41         9578409.00      1440.
         425708.28         9578400.00      1440.
         425704.16         9578396.00      1440.
         425700.00         9578392.00      1440.
         425691.66         9578383.00      1440.
         425682.81         9578375.00      1440.
         425678.84         9578371.00      1440.
         425675.00         9578368.00      1440.
         425666.00         9578359.00      1440.
         425656.09         9578350.00      1440.
         425653.09         9578347.00      1440.
         425650.00         9578344.00      1440.
         425641.19         9578334.00      1440.
         425633.03         9578325.00      1440.
         425629.38         9578321.00      1440.
         425617.72         9578307.00      1440.
         425610.94         9578300.00      1440.
         425605.94         9578294.00      1440.
         425600.00         9578287.00      1440.
         425593.91         9578281.00      1440.
         425587.66         9578275.00      1440.
         425581.56         9578268.00      1440.
         425575.00         9578262.00      1440.
         425568.94         9578256.00      1440.
         425562.12         9578250.00      1440.
         425556.00         9578244.00      1440.
         425550.00         9578239.00      1440.
         425542.34         9578233.00      1440.
         425529.25         9578225.00      1440.
         425525.00         9578221.00      1440.
         425512.66         9578212.00      1440.
         425502.28         9578200.00      1440.
         425500.00         9578196.00      1440.
         425491.88         9578183.00      1440.
         425489.66         9578179.00      1440.
         425898.28         9578475.00      1440.
         425897.03         9578500.00      1440.
         425900.00         9578514.00      1440.
         425905.22         9578520.00      1440.
         425915.12         9578515.00      1440.
         425925.00         9578517.00      1440.
         425492.84         9578227.00      1440.
         425474.78         9578225.00      1440.
         425448.38         9578227.00      1440.
         425429.38         9578229.00      1440.
         425419.00         9578231.00      1440.
         425407.66         9578233.00      1440.
         425400.00         9578234.00      1440.
         425389.81         9578235.00      1440.
         425385.66         9578236.00      1440.
         425375.00         9578237.00      1440.
         425350.00         9578237.00      1440.
         425340.69         9578234.00      1440.
         425332.25         9578232.00      1440.
         425325.00         9578230.00      1440.
         425321.25         9578229.00      1440.
         425311.59         9578225.00      1440.
         425300.00         9578220.00      1440.
         425288.78         9578214.00      1440.
         425275.00         9578206.00      1440.
         425271.16         9578204.00      1440.
         425264.59         9578200.00      1440.
         425255.66         9578194.00      1440.
         425250.00         9578191.00      1440.
         425239.50         9578185.00      1440.
         425231.66         9578182.00      1440.
         425225.00         9578178.00      1440.
         425218.69         9578175.00      1440.
         425206.94         9578168.00      1440.
         425200.00         9578164.00      1440.
         425191.53         9578158.00      1440.
         425177.94         9578150.00      1440.
         425175.00         9578147.00      1440.
         425164.41         9578136.00      1440.
         425154.66         9578125.00      1440.
         425150.00         9578117.00      1440.
         425143.22         9578100.00      1440.
         425142.12         9578092.00      1440.
         425141.09         9578084.00      1440.
         425139.81         9578075.00      1440.
         425138.75         9578050.00      1440.
         425138.22         9578025.00      1440.
         425135.91         9578014.00      1440.
         425134.88         9578010.00      1440.
         425132.69         9578000.00      1440.
         425129.22         9577996.00      1440.
         425125.00         9577991.00      1440.
         425117.31         9577983.00      1440.
         425109.91         9577975.00      1440.
         425100.00         9577966.00      1440.
         425092.72         9577957.00      1440.
         425086.12         9577950.00      1440.
         425081.50         9577944.00      1440.
         425075.00         9577936.00      1440.
         426009.44         9578127.00      1440.
         426000.00         9578121.00      1440.
         425986.59         9578113.00      1440.
         425975.00         9578106.00      1440.
         425971.19         9578104.00      1440.
         425965.44         9578100.00      1440.
         425956.91         9578093.00      1440.
         425943.69         9578081.00      1440.
         425936.19         9578075.00      1440.
         425930.72         9578069.00      1440.
         425917.91         9578057.00      1440.
         425909.75         9578050.00      1440.
         425905.44         9578045.00      1440.
         425893.81         9578031.00      1440.
         425887.41         9578025.00      1440.
         425882.25         9578018.00      1440.
         425870.84         9578004.00      1440.
         425866.72         9578000.00      1440.
         425860.31         9577990.00      1440.
         425850.00         9577975.00      1440.
         425842.25         9577958.00      1440.
         425837.94         9577950.00      1440.
         425834.66         9577940.00      1440.
         425830.47         9577930.00      1440.
         425828.38         9577925.00      1440.
         425825.00         9577912.00      1440.
         425822.12         9577903.00      1440.
         425819.16         9577894.00      1440.
         425816.38         9577884.00      1440.
         425813.25         9577875.00      1440.
         425810.69         9577864.00      1440.
         425808.94         9577859.00      1440.
         425806.50         9577850.00      1440.
         425805.66         9577844.00      1440.
         425802.03         9577827.00      1440.
         425800.00         9577812.00      1440.
         425798.22         9577802.00      1440.
         425796.97         9577797.00      1440.
         425793.75         9577781.00      1440.
         425791.97         9577775.00      1440.
         425789.53         9577765.00      1440.
         425786.03         9577750.00      1440.
         425784.03         9577741.00      1440.
         425781.47         9577731.00      1440.
         425779.91         9577725.00      1440.
         425779.03         9577721.00      1440.
         425775.00         9577706.00      1440.
         425773.62         9577701.00      1440.
         425771.94         9577697.00      1440.
         425766.94         9577683.00      1440.
         425763.53         9577675.00      1440.
         425759.75         9577665.00      1440.
         425755.00         9577655.00      1440.
         425752.84         9577650.00      1440.
         425750.00         9577643.00      1440.
         425744.56         9577630.00      1440.
         425741.69         9577625.00      1440.
         425736.59         9577613.00      1440.
         425734.59         9577610.00      1440.
         425729.84         9577600.00      1440.
         425725.00         9577591.00      1440.
         425719.00         9577581.00      1440.
         425714.53         9577575.00      1440.
         425709.16         9577566.00      1440.
         425700.00         9577553.00      1440.
         425694.91         9577545.00      1440.
         425690.09         9577535.00      1440.
         425681.53         9577525.00      1440.
         425678.78         9577521.00      1440.
         425675.00         9577519.00      1440.
         425669.50         9577506.00      1440.
         425666.03         9577500.00      1440.
         425658.84         9577491.00      1440.
         425650.00         9577485.00      1440.
         425646.91         9577478.00      1440.
         425636.16         9577464.00      1440.
         425625.00         9577454.00      1440.
         425623.12         9577450.00      1440.
         425616.97         9577433.00      1440.
         425613.56         9577425.00      1440.
         425609.59         9577415.00      1440.
         425604.41         9577404.00      1440.
         425600.00         9577395.00      1440.
         425597.25         9577378.00      1440.
         425595.56         9577371.00      1440.
         425592.69         9577357.00      1440.
         425590.75         9577350.00      1440.
         425582.22         9577325.00      1440.
         425580.22         9577320.00      1440.
         425575.00         9577305.00      1440.
         425568.59         9577281.00      1440.
         425566.72         9577275.00      1440.
         425562.84         9577263.00      1440.
         425558.56         9577250.00      1440.
         425556.22         9577244.00      1440.
         425548.41         9577225.00      1440.
         425546.31         9577221.00      1440.
         425540.22         9577210.00      1440.
         425533.34         9577200.00      1440.
         425529.56         9577195.00      1440.
         425525.00         9577191.00      1440.
         425517.62         9577182.00      1440.
         425505.00         9577170.00      1440.
         425500.00         9577166.00      1440.
         425492.78         9577157.00      1440.
         425485.28         9577150.00      1440.
         425480.25         9577145.00      1440.
         425475.00         9577140.00      1440.
         425467.38         9577133.00      1440.
         425458.09         9577125.00      1440.
         425453.91         9577121.00      1440.
         425439.47         9577111.00      1440.
         425431.31         9577106.00      1440.
         425425.00         9577103.00      1440.
         425420.12         9577100.00      1440.
         425408.12         9577092.00      1440.
         425400.00         9577087.00      1440.
         425393.50         9577082.00      1440.
         425385.09         9577075.00      1440.
         425380.47         9577070.00      1440.
         425375.00         9577064.00      1440.
         425368.41         9577057.00      1440.
         425361.31         9577050.00      1440.
         425360.72         9577039.00      1440.
         425360.12         9577035.00      1440.
         425359.44         9577025.00      1440.
         425362.56         9577013.00      1440.
         425366.22         9577000.00      1440.
         425363.19         9576988.00      1440.
         425359.56         9576975.00      1440.
         425357.31         9576968.00      1440.
         425351.25         9576951.00      1440.
         425350.00         9576945.00      1440.
         425346.09         9576929.00      1440.
         425345.00         9576925.00      1440.
         425343.41         9576900.00      1440.
         425344.50         9576895.00      1440.
         425346.50         9576879.00      1440.
         425347.88         9576873.00      1440.
         425350.00         9576865.00      1440.
         425354.41         9576854.00      1440.
         425355.53         9576850.00      1440.
         425362.53         9576838.00      1440.
         425368.25         9576825.00      1440.
         425370.47         9576820.00      1440.
         425375.00         9576808.00      1440.
         425377.06         9576802.00      1440.
         425377.91         9576797.00      1440.
         425381.03         9576781.00      1440.
         425381.66         9576775.00      1440.
         425382.12         9576768.00      1440.
         425383.31         9576758.00      1440.
         425383.81         9576750.00      1440.
         425384.19         9576741.00      1440.
         425384.75         9576735.00      1440.
         425385.47         9576715.00      1440.
         425385.72         9576711.00      1440.
         425386.03         9576700.00      1440.
         425387.16         9576675.00      1440.
         425387.94         9576650.00      1440.
         425388.22         9576625.00      1440.
         425387.53         9576600.00      1440.
         425385.44         9576575.00      1440.
         425381.72         9576550.00      1440.
         425380.44         9576545.00      1440.
         425376.38         9576526.00      1440.
         425375.00         9576521.00      1440.
         425370.62         9576504.00      1440.
         425369.56         9576500.00      1440.
         425361.78         9576475.00      1440.
         425358.75         9576466.00      1440.
         425350.00         9576440.00      1440.
         425336.72         9576388.00      1440.
         425331.94         9576368.00      1440.
         425328.91         9576354.00      1440.
         425328.00         9576350.00      1440.
         425325.00         9576335.00      1440.
         425323.41         9576327.00      1440.
         425322.59         9576323.00      1440.
         425319.34         9576306.00      1440.
         425316.19         9576291.00      1440.
         425314.94         9576285.00      1440.
         425312.66         9576275.00      1440.
         425310.12         9576265.00      1440.
         425308.31         9576258.00      1440.
         425306.16         9576250.00      1440.
         425304.69         9576245.00      1440.
         425300.00         9576231.00      1440.
         425298.75         9576226.00      1440.
         425292.47         9576208.00      1440.
         425289.62         9576200.00      1440.
         425285.34         9576190.00      1440.
         425281.81         9576182.00      1440.
         425278.84         9576175.00      1440.
         425275.00         9576167.00      1440.
         425269.19         9576156.00      1440.
         425259.97         9576140.00      1440.
         425250.84         9576126.00      1440.
         425239.53         9576110.00      1440.
         425230.72         9576100.00      1440.
         425228.25         9576097.00      1440.
         425225.00         9576093.00      1440.
         425216.19         9576084.00      1440.
         425206.25         9576075.00      1440.
         425203.12         9576072.00      1440.
         425200.00         9576069.00      1440.
         425189.22         9576061.00      1440.
         425179.34         9576054.00      1440.
         425175.00         9576051.00      1440.
         425158.72         9576041.00      1440.
         425142.38         9576033.00      1440.
         425125.56         9576026.00      1440.
         425106.28         9576019.00      1440.
         425100.00         9576017.00      1440.
         425075.00         9576011.00      1440.
         425065.09         9576010.00      1440.
         425059.22         9576009.00      1440.
         425050.00         9576008.00      1440.
         425042.75         9576007.00      1440.
         425031.72         9576007.00      1440.
         425025.00         9576006.00      1440.
         425018.94         9576006.00      1440.
         425006.06         9576006.00      1440.
         425000.00         9576006.00      1440.
         424993.81         9576006.00      1440.
         424981.78         9576007.00      1440.
         424975.00         9576007.00      1440.
         424950.00         9576009.00      1440.
         424925.00         9576012.00      1440.
         424900.00         9576015.00      1440.
         424891.19         9576016.00      1440.
         424882.25         9576018.00      1440.
         424875.00         9576019.00      1440.
         424869.78         9576020.00      1440.
         424851.34         9576024.00      1440.
         424845.31         9576025.00      1440.
         424829.03         9576029.00      1440.
         424825.00         9576030.00      1440.
         424816.91         9576033.00      1440.
         424810.22         9576035.00      1440.
         424800.00         9576039.00      1440.
         424792.69         9576043.00      1440.
         424779.69         9576050.00      1440.
         424775.00         9576053.00      1440.
         424763.41         9576063.00      1440.
         424752.19         9576075.00      1440.
         424750.00         9576078.00      1440.
         424741.66         9576092.00      1440.
         424737.38         9576100.00      1440.
         424734.44         9576109.00      1440.
         424732.47         9576118.00      1440.
         424730.38         9576125.00      1440.
         424729.41         9576129.00      1440.
         424726.25         9576149.00      1440.
         424725.00         9576155.00      1440.
         424721.06         9576171.00      1440.
         424720.31         9576175.00      1440.
         424719.06         9576181.00      1440.
         424716.56         9576192.00      1440.
         424714.88         9576200.00      1440.
         424711.94         9576212.00      1440.
         424708.88         9576225.00      1440.
         424707.44         9576232.00      1440.
         424705.25         9576245.00      1440.
         424704.25         9576250.00      1440.
         424702.72         9576272.00      1440.
         424702.66         9576278.00      1440.
         424703.41         9576297.00      1440.
         424704.34         9576304.00      1440.
         424708.06         9576325.00      1440.
         424716.06         9576350.00      1440.
         424718.97         9576356.00      1440.
         424725.00         9576368.00      1440.
         424727.34         9576373.00      1440.
         424733.09         9576383.00      1440.
         424736.28         9576389.00      1440.
         424742.97         9576400.00      1440.
         424745.62         9576404.00      1440.
         424750.00         9576411.00      1440.
         424754.91         9576420.00      1440.
         424757.78         9576425.00      1440.
         424764.31         9576436.00      1440.
         424772.00         9576447.00      1440.
         424774.38         9576451.00      1440.
         424784.06         9576466.00      1440.
         424794.25         9576481.00      1440.
         424800.00         9576488.00      1440.
         424804.81         9576495.00      1440.
         424808.56         9576500.00      1440.
         424816.06         9576509.00      1440.
         424825.00         9576519.00      1440.
         424827.97         9576522.00      1440.
         424830.75         9576525.00      1440.
         424840.16         9576535.00      1440.
         424850.00         9576544.00      1440.
         424852.84         9576547.00      1440.
         424855.97         9576550.00      1440.
         424866.03         9576559.00      1440.
         424875.00         9576567.00      1440.
         424879.38         9576571.00      1440.
         424884.31         9576575.00      1440.
         424892.47         9576583.00      1440.
         424900.00         9576589.00      1440.
         424905.69         9576594.00      1440.
         424912.41         9576600.00      1440.
         424919.00         9576606.00      1440.
         424925.00         9576611.00      1440.
         424939.38         9576625.00      1440.
         424944.44         9576631.00      1440.
         424950.00         9576636.00      1440.
         424956.41         9576644.00      1440.
         424962.59         9576650.00      1440.
         424968.16         9576657.00      1440.
         424975.00         9576665.00      1440.
         424979.69         9576670.00      1440.
         424983.84         9576675.00      1440.
         424990.50         9576684.00      1440.
         425000.00         9576697.00      1440.
         425004.88         9576705.00      1440.
         425010.22         9576715.00      1440.
         425016.31         9576725.00      1440.
         425018.91         9576731.00      1440.
         425026.94         9576748.00      1440.
         425029.62         9576755.00      1440.
         425033.56         9576766.00      1440.
         425036.94         9576775.00      1440.
         425039.72         9576785.00      1440.
         425041.78         9576792.00      1440.
         425044.16         9576800.00      1440.
         425045.06         9576805.00      1440.
