2019-11-01T11:48:43	ehsan	Save	D:\CMG's Modelling Workflow_2019-10\History Match\IMEX_TUTORIAL.dat	1572630523	D:\CMG's Modelling Workflow_2019-10\History Match\IMEX_TUTORIAL.dat	
2020-02-27T14:50:22	ehsan	Save	D:\CMG's Modelling Workflow_2019-10\Course_Solution_2019.10\History Match\IMEX_TUTORIAL.dat	1582840222	D:\CMG's Modelling Workflow_2019-10\Course_Solution_2019.10\History Match\IMEX_TUTORIAL.dat	
2020-02-27T14:50:22	ehsan	Save	D:\CMG's Modelling Workflow_2019-10\Course_Solution_2019.10\History Match\IMEX_TUTORIAL.dat	1582840222	D:\CMG's Modelling Workflow_2019-10\Course_Solution_2019.10\History Match\IMEX_TUTORIAL.dat	
2020-02-27T14:50:22	ehsan	Save	D:\CMG's Modelling Workflow_2019-10\Course_Solution_2019.10\History Match\IMEX_TUTORIAL.dat	1582840222	D:\CMG's Modelling Workflow_2019-10\Course_Solution_2019.10\History Match\IMEX_TUTORIAL.dat	
2020-02-27T14:50:23	ehsan	Save	D:\CMG's Modelling Workflow_2019-10\Course_Solution_2019.10\History Match\IMEX_TUTORIAL.dat	1582840223	D:\CMG's Modelling Workflow_2019-10\Course_Solution_2019.10\History Match\IMEX_TUTORIAL.dat	
2020-02-27T14:50:23	ehsan	Save	D:\CMG's Modelling Workflow_2019-10\Course_Solution_2019.10\History Match\IMEX_TUTORIAL.dat	1582840223	D:\CMG's Modelling Workflow_2019-10\Course_Solution_2019.10\History Match\IMEX_TUTORIAL.dat	
2020-02-27T14:50:23	ehsan	Save	D:\CMG's Modelling Workflow_2019-10\Course_Solution_2019.10\History Match\IMEX_TUTORIAL.dat	1582840223	D:\CMG's Modelling Workflow_2019-10\Course_Solution_2019.10\History Match\IMEX_TUTORIAL.dat	
2020-02-27T14:50:24	ehsan	Save	D:\CMG's Modelling Workflow_2019-10\Course_Solution_2019.10\History Match\IMEX_TUTORIAL.dat	1582840224	D:\CMG's Modelling Workflow_2019-10\Course_Solution_2019.10\History Match\IMEX_TUTORIAL.dat	
2020-10-07T12:19:58	faraj	Save	D:\Introduction to CMG\2020GR\3. Course Solution 2020GR\History Match\IMEX_TUTORIAL.DAT	1602069598	D:\Introduction to CMG\2020GR\3. Course Solution 2020GR\History Match\IMEX_TUTORIAL.DAT	
2020-10-07T12:24:20	faraj	Save	D:\Introduction to CMG\2020GR\3. Course Solution 2020GR\History Match\IMEX_TUTORIAL.DAT	1602069860	D:\Introduction to CMG\2020GR\3. Course Solution 2020GR\History Match\IMEX_TUTORIAL.DAT	
2020-10-07T12:33:07	faraj	Save	D:\Introduction to CMG\2020GR\3. Course Solution 2020GR\History Match\IMEX_TUTORIAL.DAT	1602070387	D:\Introduction to CMG\2020GR\3. Course Solution 2020GR\History Match\IMEX_TUTORIAL.DAT	
2020-10-07T12:36:06	faraj	Save	D:\Introduction to CMG\2020GR\3. Course Solution 2020GR\History Match\IMEX_TUTORIAL.DAT	1602070566	D:\Introduction to CMG\2020GR\3. Course Solution 2020GR\History Match\IMEX_TUTORIAL.DAT	
2020-10-07T12:36:36	faraj	Save	D:\Introduction to CMG\2020GR\3. Course Solution 2020GR\History Match\IMEX_TUTORIAL.DAT	1602070596	D:\Introduction to CMG\2020GR\3. Course Solution 2020GR\History Match\IMEX_TUTORIAL.DAT	
2020-10-07T16:31:21	faraj	Save	D:\Introduction to CMG\2020GR\3. Course-Solution\History Match\IMEX_TUTORIAL.dat	1602084681	D:\Introduction to CMG\2020GR\3. Course-Solution\History Match\IMEX_TUTORIAL.dat	
2020-11-24T16:41:38	rezam	Save	D:\Training Course Notes\Intro to CMG_UK In_House\Intro to CMG's Modelling Workflow - UK Course\Student Solutions\History Match\IMEX_Tutorial.dat	1606236098	D:\Training Course Notes\Intro to CMG_UK In_House\Intro to CMG's Modelling Workflow - UK Course\Student Solutions\History Match\IMEX_Tutorial.dat	
2020-11-24T16:44:26	rezam	Save	D:\Training Course Notes\Intro to CMG_UK In_House\Intro to CMG's Modelling Workflow - UK Course\Student Solutions\History Match\IMEX_Tutorial.dat	1606236266	D:\Training Course Notes\Intro to CMG_UK In_House\Intro to CMG's Modelling Workflow - UK Course\Student Solutions\History Match\IMEX_Tutorial.dat	
2020-11-24T16:47:13	rezam	Save	D:\Training Course Notes\Intro to CMG_UK In_House\Intro to CMG's Modelling Workflow - UK Course\Student Solutions\History Match\IMEX_Tutorial.dat	1606236433	D:\Training Course Notes\Intro to CMG_UK In_House\Intro to CMG's Modelling Workflow - UK Course\Student Solutions\History Match\IMEX_Tutorial.dat	
2020-11-24T16:49:28	rezam	Save	D:\Training Course Notes\Intro to CMG_UK In_House\Intro to CMG's Modelling Workflow - UK Course\Student Solutions\History Match\IMEX_Tutorial.dat	1606236568	D:\Training Course Notes\Intro to CMG_UK In_House\Intro to CMG's Modelling Workflow - UK Course\Student Solutions\History Match\IMEX_Tutorial.dat	
2020-11-24T16:49:44	rezam	Save	D:\Training Course Notes\Intro to CMG_UK In_House\Intro to CMG's Modelling Workflow - UK Course\Student Solutions\History Match\IMEX_Tutorial.dat	1606236584	D:\Training Course Notes\Intro to CMG_UK In_House\Intro to CMG's Modelling Workflow - UK Course\Student Solutions\History Match\IMEX_Tutorial.dat	
2020-11-25T09:42:00	rezam	Save	D:\Training Course Notes\Intro to CMG_UK In_House\Intro to CMG's Modelling Workflow - UK Course\Student Solutions\History Match\IMEX_Tutorial.dat	1606297320	D:\Training Course Notes\Intro to CMG_UK In_House\Intro to CMG's Modelling Workflow - UK Course\Student Solutions\History Match\IMEX_Tutorial.dat	
2020-11-25T09:42:01	rezam	Save	D:\Training Course Notes\Intro to CMG_UK In_House\Intro to CMG's Modelling Workflow - UK Course\Student Solutions\History Match\IMEX_Tutorial.dat	1606297321	D:\Training Course Notes\Intro to CMG_UK In_House\Intro to CMG's Modelling Workflow - UK Course\Student Solutions\History Match\IMEX_Tutorial.dat	
2020-11-25T09:42:01	rezam	Save	D:\Training Course Notes\Intro to CMG_UK In_House\Intro to CMG's Modelling Workflow - UK Course\Student Solutions\History Match\IMEX_Tutorial.dat	1606297321	D:\Training Course Notes\Intro to CMG_UK In_House\Intro to CMG's Modelling Workflow - UK Course\Student Solutions\History Match\IMEX_Tutorial.dat	
2020-11-25T14:34:50	rezam	Save	D:\Training Course Notes\Intro to CMG_UK In_House\Intro to CMG's Modelling Workflow - UK Course\Student Solutions\History Match\IMEX_Tutorial.dat	1606314890	D:\Training Course Notes\Intro to CMG_UK In_House\Intro to CMG's Modelling Workflow - UK Course\Student Solutions\History Match\IMEX_Tutorial.dat	
2020-11-25T14:34:51	rezam	Save	D:\Training Course Notes\Intro to CMG_UK In_House\Intro to CMG's Modelling Workflow - UK Course\Student Solutions\History Match\IMEX_Tutorial.dat	1606314891	D:\Training Course Notes\Intro to CMG_UK In_House\Intro to CMG's Modelling Workflow - UK Course\Student Solutions\History Match\IMEX_Tutorial.dat	
2020-11-25T14:58:06	rezam	Save	D:\Training Course Notes\Intro to CMG_UK In_House\Intro to CMG's Modelling Workflow - UK Course\Student Solutions\History Match\IMEX_Tutorial.dat	1606316286	D:\Training Course Notes\Intro to CMG_UK In_House\Intro to CMG's Modelling Workflow - UK Course\Student Solutions\History Match\IMEX_Tutorial.dat	
2020-11-25T15:00:33	rezam	Save	D:\Training Course Notes\Intro to CMG_UK In_House\Intro to CMG's Modelling Workflow - UK Course\Student Solutions\History Match\IMEX_Tutorial.dat	1606316433	D:\Training Course Notes\Intro to CMG_UK In_House\Intro to CMG's Modelling Workflow - UK Course\Student Solutions\History Match\IMEX_Tutorial.dat	
2020-11-25T15:00:54	rezam	Save	D:\Training Course Notes\Intro to CMG_UK In_House\Intro to CMG's Modelling Workflow - UK Course\Student Solutions\History Match\IMEX_Tutorial.dat	1606316454	D:\Training Course Notes\Intro to CMG_UK In_House\Intro to CMG's Modelling Workflow - UK Course\Student Solutions\History Match\IMEX_Tutorial.dat	
2020-11-25T15:00:55	rezam	Save	D:\Training Course Notes\Intro to CMG_UK In_House\Intro to CMG's Modelling Workflow - UK Course\Student Solutions\History Match\IMEX_Tutorial.dat	1606316455	D:\Training Course Notes\Intro to CMG_UK In_House\Intro to CMG's Modelling Workflow - UK Course\Student Solutions\History Match\IMEX_Tutorial.dat	
2020-11-29T21:17:50	rezam	Save	D:\Training Course Notes\Intro to CMG_UK In_House\Intro to CMG's Modelling Workflow - UK Course\Student Solutions\History Match\IMEX_TUTORIAL.dat	1606684670	D:\Training Course Notes\Intro to CMG_UK In_House\Intro to CMG's Modelling Workflow - UK Course\Student Solutions\History Match\IMEX_TUTORIAL.dat	
2020-11-29T21:25:50	rezam	Save	D:\Training Course Notes\Intro to CMG_UK In_House\Intro to CMG's Modelling Workflow - UK Course\Student Solutions\History Match\IMEX_TUTORIAL.dat	1606685150	D:\Training Course Notes\Intro to CMG_UK In_House\Intro to CMG's Modelling Workflow - UK Course\Student Solutions\History Match\IMEX_TUTORIAL.dat	
2020-11-29T21:29:15	rezam	Save	D:\Training Course Notes\Intro to CMG_UK In_House\Intro to CMG's Modelling Workflow - UK Course\Student Solutions\History Match\IMEX_TUTORIAL.dat	1606685355	D:\Training Course Notes\Intro to CMG_UK In_House\Intro to CMG's Modelling Workflow - UK Course\Student Solutions\History Match\IMEX_TUTORIAL.dat	
2020-11-29T21:31:03	rezam	Save	D:\Training Course Notes\Intro to CMG_UK In_House\Intro to CMG's Modelling Workflow - UK Course\Student Solutions\History Match\IMEX_TUTORIAL.dat	1606685463	D:\Training Course Notes\Intro to CMG_UK In_House\Intro to CMG's Modelling Workflow - UK Course\Student Solutions\History Match\IMEX_TUTORIAL.dat	
2020-11-29T22:00:21	rezam	Save	D:\Training Course Notes\Intro to CMG_UK In_House\Intro to CMG's Modelling Workflow - UK Course\Student Solutions\History Match\IMEX_TUTORIAL.dat	1606687221	D:\Training Course Notes\Intro to CMG_UK In_House\Intro to CMG's Modelling Workflow - UK Course\Student Solutions\History Match\IMEX_TUTORIAL.dat	
